颈|jing3|68
服|fu4|2
服|fu2|309
服|fu|14
二|er4|676
二|er2|3
二|er|21
参|shen1|70
参|cen1|12
参|can1|134
朝|chao2|248
朝|zhao1|217
力|li4|979
力|li|4
片|pian4|306
片|pian1|69
丧|sang|3
丧|sang1|60
丧|sang4|103
夹|jia1|89
夹|jia2|17
夹|ga1|2
炸|zha4|64
炸|dan4|1
炸|zha2|43
论|lun2|5
论|lun4|438
伽|jia1|33
伽|ga1|8
伽|qie2|4
嚼|jiao4|2
嚼|jue2|10
嚼|jiao2|53
房|fang2|307
房|pang2|6
桃|tao|3
桃|tao2|163
巷|hang4|4
巷|xiang4|70
巷|xiong4|2
繇|you2|4
繇|yao2|4
燎|liao2|19
燎|liao3|16
燎|liao4|2
道|dao4|1020
道|dao|9
忒|tui1|5
忒|te4|6
单|shan4|4
单|dan1|467
单|chan2|4
苔|tai2|18
苔|tai1|4
葛|ge3|45
葛|ge2|17
牟|mu4|10
牟|mou2|10
衣|yi4|28
衣|yi1|431
顺|shun3|4
顺|xun4|1
顺|shun4|277
荥|ying2|4
荥|xing2|5
磨|mo2|168
磨|mo|4
磨|mo4|48
只|zhi1|100
只|zhi3|38
只|yan2|1
彭|peng2|36
彭|bang1|4
泰|tai4|196
泰|tai|7
乾|qian2|86
乾|gan1|3
乾|qian1|2
乾|gan4|1
载|zai3|120
载|zai4|100
剿|jiao3|16
剿|chao1|4
太|tai4|377
太|tai|4
茄|jia1|7
茄|qie2|37
将|ang4|1
将|jiang4|218
将|jiang1|127
将|qiang1|12
将|jiang|2
颉|xie2|6
颉|jie2|3
得|dei3|20
得|de2|430
得|de|409
得|de4|1
戚|qi|3
戚|qi1|44
圜|yuan2|4
圜|huan2|5
没|mei2|235
没|mo4|102
唠|lao4|8
唠|lao|2
唠|lao2|4
芥|jie4|45
芥|gai4|4
侧|ce4|91
侧|zhai1|4
否|fou3|40
否|pi3|26
爪|zhua3|23
爪|zhao3|55
逮|dai4|11
逮|dai3|8
咱|za2|4
咱|zan2|6
刺|ci1|6
刺|ci4|169
隽|jun1|1
隽|juan4|12
隽|jun4|8
似|shi4|4
似|si4|169
宿|xiu4|15
宿|su4|125
宿|xiu3|24
糁|shen1|6
糁|san3|3
陂|pi2|4
陂|bei1|7
陂|po1|4
担|dan|2
担|dan4|23
担|dan1|56
过|guo1|4
过|guo|2
过|guo4|615
奈|nai4|47
奈|mai4|1
奈|nai|3
旋|xuan2|138
旋|xuan4|19
削|xue1|57
削|xiao1|40
哑|ya1|6
哑|ya3|55
镐|hao4|14
镐|gao3|6
苕|tiao2|4
苕|shao2|3
脏|zang4|26
脏|zang1|42
作|zuo4|735
作|zuo2|4
作|zuo|1
作|zuo1|16
菟|tu2|4
菟|tu4|4
蛤|ge2|22
蛤|ha2|11
泡|pao1|21
泡|pao4|82
泡|pao|1
解|jie4|16
解|xie4|14
解|jie2|1
解|jie3|455
若|re3|8
若|ruo4|265
转|zhuai3|2
转|zhan3|1
转|zhuan4|147
转|zhuan3|404
可|ke4|4
可|ke3|678
可|ke2|3
啰|luo1|18
啰|luo2|3
干|gan1|475
干|gan4|218
干|qian2|16
空|kong4|61
空|kong1|631
搁|ge2|4
搁|ge1|13
搁|ge|2
蚂|ma1|2
蚂|ma3|12
蚂|ma4|6
厄|e4|23
厄|e|12
榈|lu2|3
榈|lv2|13
把|ba4|26
把|ba3|127
不|bu2|101
不|bu|101
不|bu1|3
不|bu4|4278
不|bu3|1
少|shao4|128
少|shao3|170
咖|ka1|37
咖|ga1|8
耙|pa1|2
耙|pa2|19
耙|ba4|7
挟|jia1|4
挟|xie2|17
愣|leng4|26
愣|leng|3
亢|kang4|20
亢|gang1|4
声|sheng1|596
声|sheng|8
中|zhong|2
中|zhong1|1443
中|zhong4|166
炮|pao2|14
炮|pao4|129
承|cheng2|185
承|cheng|3
亲|qing4|10
亲|qin1|318
亲|qin2|1
丽|li4|190
丽|li2|33
豁|huo4|38
豁|huo1|16
豁|huo2|1
蝇|ying2|39
蝇|ying|3
览|lan3|57
览|lai3|3
降|xiang2|54
降|jiang4|116
叔|shu|3
叔|shu1|51
罗|luo1|16
罗|luo2|853
罗|luo4|1
罗|luo|4
秘|bi4|4
秘|mi4|69
拚|pin1|5
拚|pan4|8
屡|lv4|1
屡|lu3|8
屡|lv3|19
无|wu3|2
无|wu2|1819
无|wu1|2
无|wu|3
无|mo2|3
剥|bo1|33
剥|bao1|28
轧|ya4|24
轧|ga2|2
轧|zha2|26
瓦|wa4|4
瓦|wa3|257
恩|en1|215
恩|en|13
度|duo2|51
度|du|4
度|du4|549
呱|gu1|8
呱|gua|2
呱|gua1|26
女|nv3|495
女|nv2|1
女|nu3|14
曲|qu1|147
曲|qu3|432
曲|qu|1
说|shui4|10
说|shuo|1
说|shuo1|488
说|yue4|2
说|shuo4|1
坷|ke3|6
坷|ke1|6
秸|ji2|4
秸|jie1|5
白|bai2|1095
白|bei2|1
白|bai|5
征|zheng1|170
征|zhi3|5
一|yi|2
一|yi4|32
一|yi1|2529
一|yin1|1
一|yi2|44
禅|shan4|10
禅|chan2|47
撇|pie3|14
撇|pie1|11
唯|wei3|12
唯|wei2|53
安|an1|821
安|an|136
事|shi|12
事|shi4|888
脊|ji2|8
脊|ji3|108
脊|ji|1
气|qi|23
气|qi4|1156
气|yi4|2
同|tong2|654
同|tong|30
同|tong4|8
辑|ji2|43
辑|ji|25
渐|jian1|4
渐|jian4|40
昂|ang|11
昂|ang2|56
倔|jue2|6
倔|jue4|8
岗|gang4|1
岗|gang3|64
岗|gang1|9
乘|sheng4|14
乘|cheng2|144
乘|cheng4|1
娘|niang|6
娘|niang2|128
褚|zhu3|4
褚|chu3|3
喝|he4|48
喝|he1|33
喝|he|2
谜|mi2|20
谜|mei4|6
弄|nong4|205
弄|long4|8
率|lv4|155
率|shuai4|82
率|lu4|81
咧|lie3|8
咧|lie1|16
莩|fu2|4
莩|piao3|6
刨|pao2|14
刨|bao4|22
身|shen1|661
身|sheng1|3
身|sheng|2
褪|tui4|7
褪|tun4|8
匮|gui4|3
匮|kui4|29
甲|jia2|14
甲|jia3|314
甲|jia|12
券|juan4|3
券|quan4|68
券|xuan4|2
麻|ma1|14
